Time,Force
"41.9470","0.0008"
"41.9670","-0.0003"
"41.9870","0.0007"
"42.0070","0.0010"
"42.0270","0.0008"
"42.0470","-0.0001"
"42.0670","-0.0007"
"42.0870","0.0001"
"42.1070","0.0004"
"42.1270","0.0005"
"42.1470","-0.0015"
"42.1670","0.0005"
"42.1870","0.0008"
"42.2070","0.0012"
"42.2270","-0.0018"
"42.2470","-0.0004"
"42.2670","0.0001"
"42.2870","0.0018"
"42.3070","-0.0011"
"42.3270","-0.0002"
"42.3470","-0.0005"
"42.3670","0.0010"
"42.3870","-0.0007"
"42.4070","0.0002"
"42.4270","0.0002"
"42.4470","0.0013"
"42.4670","0.0001"
"42.4870","0.0000"
"42.5070","0.0006"
"42.5270","0.0012"
"42.5470","0.0001"
"42.5670","-0.0010"
"42.5870","0.0004"
"42.6070","0.0002"
"42.6270","0.0004"
"42.6470","-0.0012"
"42.6670","0.0008"
"42.6870","0.0009"
"42.7070","0.0014"
"42.7270","-0.0010"
"42.7470","0.0003"
"42.7670","-0.0002"
"42.7870","0.0006"
"42.8070","-0.0004"
"42.8270","0.0003"
"42.8470","0.0004"
"42.8670","0.0010"
"42.8870","-0.0001"
"42.9070","-0.0009"
"42.9270","0.0004"
"42.9470","0.0004"
"42.9670","-0.0002"
"42.9870","-0.0015"
"43.0070","-0.0002"
"43.0270","0.0000"
"43.0470","0.0006"
"43.0670","-0.0006"
"43.0870","0.0015"
"43.1070","0.0012"
"43.1270","0.0012"
"43.1470","-0.0009"
"43.1670","0.0007"
"43.1870","0.0005"
"43.2070","0.0015"
"43.2270","-0.0008"
"43.2470","-0.0001"
"43.2670","-0.0005"
"43.2870","0.0004"
"43.3070","-0.0006"
"43.3270","0.0001"
"43.3470","-0.0001"
"43.3670","0.0005"
"43.3870","0.0001"
"43.4070","-0.0003"
"43.4270","0.0006"
"43.4470","0.0009"
"43.4670","0.0010"
"43.4870","-0.0004"
"43.5070","0.0004"
"43.5270","-0.0003"
"43.5470","0.0003"
"43.5670","-0.0009"
"43.5870","0.0014"
"43.6070","0.0003"
"43.6270","0.0007"
"43.6470","-0.0017"
"43.6670","0.0003"
"43.6870","0.0002"
"43.7070","0.0011"
"43.7270","-0.0013"
"43.7470","0.0000"
"43.7670","0.0002"
"43.7870","0.0008"
"43.8070","0.0003"
"43.8270","-0.0005"
"43.8470","-0.0005"
"43.8670","0.0000"
"43.8870","0.0000"
"43.9070","-0.0009"
"43.9270","0.0007"
"43.9470","0.0004"
"43.9670","0.0014"
"43.9870","-0.0007"
"44.0070","0.0009"
"44.0270","0.0001"
"44.0470","0.0005"
"44.0670","-0.0015"
"44.0870","0.0011"
"44.1070","0.0009"
"44.1270","0.0012"
"44.1470","-0.0014"
"44.1670","0.0002"
"44.1870","0.0008"
"44.2070","0.0010"
"44.2270","-0.0008"
"44.2470","-0.0002"
"44.2670","0.0010"
"44.2870","-0.0003"
"44.3070","-0.0005"
"44.3270","-0.0008"
"44.3470","0.0007"
"44.3670","0.0005"
"44.3870","0.0003"
"44.4070","-0.0007"
"44.4270","0.0009"
"44.4470","-0.0005"
"44.4670","0.0006"
"44.4870","-0.0011"
"44.5070","0.0011"
"44.5270","0.0011"
"44.5470","0.0006"
"44.5670","-0.0013"
"44.5870","-0.0001"
"44.6070","0.0003"
"44.6270","-0.0002"
"44.6470","-0.0008"
"44.6670","0.0003"
"44.6870","0.0014"
"44.7070","0.0005"
"44.7270","0.0005"
"44.7470","-0.0009"
"44.7670","0.0024"
"44.7870","0.0014"
"44.8070","0.0012"
"44.8270","-0.0013"
"44.8470","0.0012"
"44.8670","-0.0011"
"44.8870","-0.0004"
"44.9070","-0.0014"
"44.9270","0.0016"
"44.9470","0.0004"
"44.9670","0.0011"
"44.9870","-0.0005"
"45.0070","0.0015"
"45.0270","0.0001"
"45.0470","0.0004"
"45.0670","-0.0008"
"45.0870","0.0004"
"45.1070","0.0007"
"45.1270","0.0000"
"45.1470","-0.0001"
"45.1670","0.0000"
"45.1870","0.0017"
"45.2070","0.0002"
"45.2270","-0.0006"
"45.2470","-0.0016"
"45.2670","0.0013"
"45.2870","0.0002"
"45.3070","0.0010"
"45.3270","-0.0009"
"45.3470","0.0011"
"45.3670","-0.0001"
"45.3870","0.0008"
"45.4070","-0.0008"
"45.4270","0.0011"
"45.4470","0.0003"
"45.4670","0.0006"
"45.4870","-0.0005"
"45.5070","-0.0001"
"45.5270","0.0010"
"45.5470","-0.0010"
"45.5670","-0.0003"
"45.5870","0.0003"
"45.6070","0.0025"
"45.6270","0.0008"
"45.6470","0.0005"
"45.6670","-0.0023"
"45.6870","0.0016"
"45.7070","-0.0010"
"45.7270","0.0010"
"45.7470","-0.0005"
"45.7670","0.0021"
"45.7870","-0.0011"
"45.8070","-0.0001"
"45.8270","-0.0032"
"45.8470","0.0016"
"45.8670","0.0006"
"45.8870","0.0016"
"45.9070","-0.0003"
"45.9270","0.0014"
"45.9470","-0.0007"
"45.9670","-0.0007"
"45.9870","-0.0011"
"46.0070","0.0005"
"46.0270","0.0023"
"46.0470","0.0007"
"46.0670","-0.0007"
"46.0870","-0.0018"
"46.1070","0.0001"
"46.1270","-0.0006"
"46.1470","0.0007"
"46.1670","-0.0005"
"46.1870","0.0022"
"46.2070","-0.0005"
"46.2270","-0.0001"
"46.2470","-0.0023"
"46.2670","0.0014"
"46.2870","0.0010"
"46.3070","0.0016"
"46.3270","-0.0013"
"46.3470","0.0005"
"46.3670","-0.0007"
"46.3870","-0.0002"
"46.4070","-0.0006"
"46.4270","0.0005"
"46.4470","0.0016"
"46.4670","0.0004"
"46.4870","-0.0002"
"46.5070","-0.0013"
"46.5270","-0.0008"
"46.5470","-0.0010"
"46.5670","0.0006"
"46.5870","0.0011"
"46.6070","0.0030"
"46.6270","0.0006"
"46.6470","-0.0011"
"46.6670","-0.0024"
"46.6870","0.0007"
"46.7070","0.0003"
"46.7270","0.0015"
"46.7470","-0.0006"
"46.7670","-0.0002"
"46.7870","0.0002"
"46.8070","0.0000"
"46.8270","-0.0009"
"46.8470","0.0005"
"46.8670","0.0013"
"46.8870","0.0004"
"46.9070","0.0003"
"46.9270","-0.0010"
"46.9470","-0.0001"
"46.9670","-0.0006"
"46.9870","0.0013"
"47.0070","0.0008"
"47.0270","0.0023"
"47.0470","-0.0013"
"47.0670","-0.0005"
"47.0870","-0.0012"
"47.1070","0.0012"
"47.1270","0.0005"
"47.1470","0.0015"
"47.1670","-0.0011"
"47.1870","0.0012"
"47.2070","0.0003"
"47.2270","0.0001"
"47.2470","-0.0006"
"47.2670","0.0007"
"47.2870","0.0016"
"47.3070","0.0007"
"47.3270","-0.0008"
"47.3470","-0.0005"
"47.3670","0.0019"
"47.3870","-0.0001"
"47.4070","-0.0001"
"47.4270","-0.0007"
"47.4470","0.0019"
"47.4670","-0.0006"
"47.4870","-0.0003"
"47.5070","-0.0023"
"47.5270","0.0013"
"47.5470","-0.0007"
"47.5670","0.0011"
"47.5870","-0.0013"
"47.6070","0.0011"
"47.6270","-0.0002"
"47.6470","0.0010"
"47.6670","-0.0011"
"47.6870","0.0016"
"47.7070","0.0001"
"47.7270","-0.0004"
"47.7470","-0.0009"
"47.7670","-0.0003"
"47.7870","0.0009"
"47.8070","0.0013"
"47.8270","0.0008"
"47.8470","-0.0007"
"47.8670","0.0012"
"47.8870","-0.0001"
"47.9070","0.0003"
"47.9270","-0.0002"
"47.9470","0.0026"
"47.9670","0.0007"
"47.9870","0.0010"
"48.0070","-0.0008"
"48.0270","0.0015"
"48.0470","0.0001"
"48.0670","0.0001"
"48.0870","-0.0010"
"48.1070","0.0011"
"48.1270","0.0006"
"48.1470","0.0008"
"48.1670","-0.0012"
"48.1870","0.0002"
"48.2070","0.0018"
"48.2270","0.0006"
"48.2470","-0.0005"
"48.2670","0.0000"
"48.2870","0.0014"
"48.3070","-0.0006"
"48.3270","-0.0003"
"48.3470","-0.0008"
"48.3670","0.0021"
"48.3870","-0.0002"
"48.4070","0.0001"
"48.4270","-0.0016"
"48.4470","0.0014"
"48.4670","-0.0002"
"48.4870","0.0001"
"48.5070","-0.0017"
"48.5270","0.0009"
"48.5470","0.0005"
"48.5670","0.0006"
"48.5870","-0.0013"
"48.6070","0.0006"
"48.6270","0.0014"
"48.6470","0.0003"
"48.6670","-0.0004"
"48.6870","0.0001"
"48.7070","0.0017"
"48.7270","0.0006"
"48.7470","-0.0006"
"48.7670","-0.0008"
"48.7870","0.0020"
"48.8070","-0.0002"
"48.8270","-0.0004"
"48.8470","-0.0011"
"48.8670","0.0020"
"48.8870","0.0004"
"48.9070","0.0000"
"48.9270","-0.0019"
"48.9470","0.0020"
"48.9670","0.0007"
"48.9870","-0.0003"
"49.0070","-0.0017"
"49.0270","0.0012"
"49.0470","0.0012"
"49.0670","0.0009"
"49.0870","0.0002"
"49.1070","-0.0002"
"49.1270","0.0006"
"49.1470","0.0002"
"49.1670","0.0001"
"49.1870","-0.0004"
"49.2070","0.0013"
"49.2270","-0.0006"
"49.2470","0.0005"
"49.2670","-0.0008"
"49.2870","0.0014"
"49.3070","-0.0008"
"49.3270","0.0005"
"49.3470","-0.0004"
"49.3670","0.0024"
"49.3870","-0.0013"
"49.4070","-0.0001"
"49.4270","-0.0013"
"49.4470","0.0017"
"49.4670","0.0002"
"49.4870","0.0004"
"49.5070","-0.0015"
"49.5270","0.0006"
"49.5470","0.0011"
"49.5670","0.0002"
"49.5870","0.0001"
"49.6070","0.0006"
"49.6270","0.0018"
"49.6470","0.0001"
"49.6670","0.0002"
"49.6870","-0.0006"
"49.7070","0.0018"
"49.7270","-0.0002"
"49.7470","0.0001"
"49.7670","-0.0006"
"49.7870","0.0026"
"49.8070","-0.0003"
"49.8270","-0.0001"
"49.8470","-0.0018"
"49.8670","0.0013"
"49.8870","0.0005"
"49.9070","0.0012"
"49.9270","-0.0007"
"49.9470","0.0005"
"49.9670","0.0003"
"49.9870","0.0006"
"50.0070","0.0000"
"50.0270","0.0004"
"50.0470","0.0005"
"50.0670","-0.0004"
"50.0870","-0.0007"
"50.1070","0.0004"
"50.1270","0.0018"
"50.1470","0.0001"
"50.1670","-0.0008"
"50.1870","-0.0012"
"50.2070","0.0022"
"50.2270","0.0004"
"50.2470","-0.0010"
"50.2670","-0.0012"
"50.2870","0.0023"
"50.3070","0.0001"
"50.3270","-0.0007"
"50.3470","-0.0010"
"50.3670","0.0014"
"50.3870","0.0001"
"50.4070","0.0002"
"50.4270","-0.0001"
"50.4470","0.0012"
"50.4560","0.0017"

